Filename,Residue_Code,MOL2_SHA256_Hash,Raw_InChIKey,Raw_CID,Raw_ChEBI,Raw_Name,Canon_InChIKey,Canon_CID,Canon_ChEBI,Canon_Name,Flat_InChIKey,Flat_CID,Flat_ChEBI,Flat_Name
amino15ipq_10.0.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
all_modrna08.lib_M4C_sybyl.mol2,M4C,7b5b43f923a00516162bd63ed00948f760aeb5ac9d102c378aff4a66577e9844,PARZEVAJIBRCPF-PEBGCTIMSA-N,-,-,No Match,PARZEVAJIBRCPF-PEBGCTIMSA-N,-,-,No Match,PARZEVAJIBRCPF-UHFFFAOYSA-N,-,-,No Match
nab.lib_PRO_sybyl.mol2,PRO,7eb808d44180a66db4b58b01a9ff475a9534c6f327227a262d7f01971c9f3750,IOYHOIIOPNAVHQ-YFKPBYRVSA-N,57486095,-,Compound_57486095,IOYHOIIOPNAVHQ-YFKPBYRVSA-N,57486095,-,Compound_57486095,IOYHOIIOPNAVHQ-UHFFFAOYSA-N,57449160,-,Compound_57449160
all_aminont94ildn.lib_NGLU_sybyl.mol2,NGLU,1ec2c3ded4a1ce7d6f1d953f155bd481d81ba77496e685b8bab6d9e42d74a969,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-BYPYZUCNSA-O,-,-,No Match,BZFZDCJNXZMQQU-UHFFFAOYSA-O,-,-,No Match
aminont12.redq.lib_NPRO_sybyl.mol2,NPRO,3050a50ba3245e051ee0e8fb28cba89f9fe9b58c9ad27fe98eef608301e8de10,PQJJPMUXPWHMDX-YFKPBYRVSA-O,-,-,No Match,PQJJPMUXPWHMDX-YFKPBYRVSA-O,-,-,No Match,PQJJPMUXPWHMDX-UHFFFAOYSA-O,-,-,No Match
aminont12.lib_ACE_sybyl.mol2,ACE,8c3e1e2bddb43a9a0fdc3072e5f0b3d6d87234765781bf38e03633e027e88f7f,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical
all_modrna08.lib_3MP_sybyl.mol2,3MP,a81e5c14cd414ecc3a864157607b8899c175bfac8af6f2944795b2839e3dc042,YKTVWCOQCVCNPL-XUTVFYLZSA-N,-,-,No Match,YKTVWCOQCVCNPL-XUTVFYLZSA-N,-,-,No Match,YKTVWCOQCVCNPL-UHFFFAOYSA-N,-,-,No Match
all_aminont94ildn.lib_NMET_sybyl.mol2,NMET,548d93b0de86398184053428bcaadda57bd61c42a03f145925051a8cdf34fb1b,VGOFWGKOJFECER-YFKPBYRVSA-O,-,-,No Match,VGOFWGKOJFECER-YFKPBYRVSA-O,-,-,No Match,VGOFWGKOJFECER-UHFFFAOYSA-O,-,-,No Match
aminont19ipq_0.9_pol.lib_ACE_sybyl.mol2,ACE,8c3e1e2bddb43a9a0fdc3072e5f0b3d6d87234765781bf38e03633e027e88f7f,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical,TUCNEACPLKLKNU-UHFFFAOYSA-N,137849,CHEBI:46887,Acetyl radical
amino15ipq_10.0.lib_PHE_sybyl.mol2,PHE,2016a9fc36afbc0a3d5a74a5313287f84d7462ebd6a0492b0db75b1d64962cd4,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-VIFPVBQESA-N,57449697,-,Compound_57449697,JPYXGDGSTUQBEH-UHFFFAOYSA-N,76540547,-,Compound_76540547
RNA_CI.lib_RAN_sybyl.mol2,RAN,f747c99eecba6a8ef375eb0cd5131373e656102eb7e58bcafb6dc7578bc25789,OIRDTQYFTABQOQ-KQYNXXCUSA-N,60961,CHEBI:16335,adenosine,OIRDTQYFTABQOQ-KQYNXXCUSA-N,60961,CHEBI:16335,adenosine,OIRDTQYFTABQOQ-UHFFFAOYSA-N,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
amino15ipq_10.0.lib_LYN_sybyl.mol2,LYN,d7ae9e19b23b799010cfc2be286c926942392faf1082fc49393a9dd2c2c958bd,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-LURJTMIESA-N,57452071,-,Compound_57452071,IGCUKXMNGUIUAZ-UHFFFAOYSA-N,57449184,-,Compound_57449184
ff15ipq-19F.lib_W5F_sybyl.mol2,W5F,3391885ea4b87b29f1d3bef2e1b35eaf0c5010c324ed42fdc82568739a1b28fc,BQWVLIQYOPUUPL-VIFPVBQESA-N,-,-,No Match,BQWVLIQYOPUUPL-VIFPVBQESA-N,-,-,No Match,BQWVLIQYOPUUPL-UHFFFAOYSA-N,-,-,No Match
all_amino94.nmr.lib_GLH_sybyl.mol2,GLH,bd07c63400b2727251e74eb3f4ae1b9707245c5baa90a4a148fe04aacb148134,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-BYPYZUCNSA-N,-,-,No Match,GGGQXJILLODUHV-UHFFFAOYSA-N,-,-,No Match
amino19ipq_0.9_pol.lib_PRO_sybyl.mol2,PRO,7eb808d44180a66db4b58b01a9ff475a9534c6f327227a262d7f01971c9f3750,IOYHOIIOPNAVHQ-YFKPBYRVSA-N,57486095,-,Compound_57486095,IOYHOIIOPNAVHQ-YFKPBYRVSA-N,57486095,-,Compound_57486095,IOYHOIIOPNAVHQ-UHFFFAOYSA-N,57449160,-,Compound_57449160
aminoct12.lib_CLEU_sybyl.mol2,CLEU,87bf01373710f53107a8157acb96aed328d359d9a51c171b75cd88fdd2e7ab14,GJCMFLAOKMOSAT-YFKPBYRVSA-N,-,-,No Match,GJCMFLAOKMOSAT-YFKPBYRVSA-N,-,-,No Match,GJCMFLAOKMOSAT-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_MRG_sybyl.mol2,MRG,5e650981e1bd8d68b5d3b725769046c102876e2fbc2e703dd9b63b6ab6acb43c,ONSTYKLJNKKYDH-KQYNXXCUSA-N,-,-,No Match,ONSTYKLJNKKYDH-KQYNXXCUSA-N,-,-,No Match,ONSTYKLJNKKYDH-UHFFFAOYSA-N,-,-,No Match
all_aminoct94.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-VKHMYHEASA-N,-,-,No Match,GWWFREJPNVDNEX-UHFFFAOYSA-N,-,-,No Match
all_aminoPM3.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-UHFFFAOYSA-N,57449326,-,Compound_57449326
aminoct15ipq_10.0.lib_CNLE_sybyl.mol2,CNLE,c40b84f9a2f527a9db2519f5e88211f263d243ef1a4bcabba12e410e4b048c29,LLCFZVGMCMOECJ-YFKPBYRVSA-N,-,-,No Match,LLCFZVGMCMOECJ-YFKPBYRVSA-N,-,-,No Match,LLCFZVGMCMOECJ-UHFFFAOYSA-N,-,-,No Match
nab.lib_CPRO_sybyl.mol2,CPRO,904443c6ffd71b619a031d45d2344c02adf0c3bf677457abf75282f13a611a06,ABAGUIKZKTYGLJ-BYPYZUCNSA-N,-,-,No Match,ABAGUIKZKTYGLJ-BYPYZUCNSA-N,-,-,No Match,ABAGUIKZKTYGLJ-UHFFFAOYSA-N,-,-,No Match
aminoct19ipq_0.9_pol.lib_CCYS_sybyl.mol2,CCYS,190388cc7984671d924f40ec79a17631d997221e0ed2f246128889043520e0b6,RCVIDUJQSWTKQK-REOHCLBHSA-N,-,-,No Match,RCVIDUJQSWTKQK-REOHCLBHSA-N,-,-,No Match,RCVIDUJQSWTKQK-UHFFFAOYSA-N,-,-,No Match
aminont10.lib_NARG_sybyl.mol2,NARG,d6ec2185d568e3f38e12864ec0cbd8c3ed3e5fd696e747b1734359b84daac856,HOPWFVRBZWIFMK-YFKPBYRVSA-O,-,-,No Match,HOPWFVRBZWIFMK-YFKPBYRVSA-O,-,-,No Match,HOPWFVRBZWIFMK-UHFFFAOYSA-O,-,-,No Match
aminoct19ipq_0.9_pol.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-YFKPBYRVSA-N,-,-,No Match,DLSSAWVFOWPTSG-UHFFFAOYSA-N,-,-,No Match
aminoct10.lib_CALA_sybyl.mol2,CALA,8fbcad6b08ae6774f1044a0e1b8aa26a9b9ac12f537e071351e8699a00bc91be,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-REOHCLBHSA-N,-,-,No Match,LJVBDUABFCNHMS-UHFFFAOYSA-N,-,-,No Match
nab.lib_DA3_sybyl.mol2,DA3,71fb179239f34bfaf059a3a6d6cb4e8f3a1b84d69bcc97272100e53fb5db0c63,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-RRKCRQDMSA-N,10525951,-,Compound_10525951,ZXPYOIMCTCSSMG-UHFFFAOYSA-N,85171871,-,Compound_85171871
uni_aminoct03.lib_CASP_sybyl.mol2,CASP,f2491b8ddfc18d3e62283d5e8a5a7fef9bcfc691c9132669cbf65387922f6d9f,ZXQXDFMIXZBQBM-REOHCLBHSA-N,-,-,No Match,ZXQXDFMIXZBQBM-REOHCLBHSA-N,-,-,No Match,ZXQXDFMIXZBQBM-UHFFFAOYSA-N,-,-,No Match
RNA.YIL.lib_RC3_sybyl.mol2,RC3,098c9305fadbd4df0ddbf45ee20f7dd7dcaa3561b9b683777f40916d2964e8fc,MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-UHFFFAOYSA-N,148388749,-,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
nucleic12.LJbb-RNA.lib_UN_sybyl.mol2,UN,3d928dd34656eafada39fbb6f41aa4163becd6cc2a7ee6b6ad836cffb3566d3f,DRTQHJPVMGBUCF-XVFCMESISA-N,6029,CHEBI:16704,uridine,DRTQHJPVMGBUCF-XVFCMESISA-N,6029,CHEBI:16704,uridine,DRTQHJPVMGBUCF-UHFFFAOYSA-N,1177,CHEBI:143353,40436-51-9
amino19.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-LURJTMIESA-N,57453113,-,Compound_57453113,PZNATYVCCWVMHI-UHFFFAOYSA-N,57449159,-,Compound_57449159
aminoct19ipq_0.9_pol.lib_CNLE_sybyl.mol2,CNLE,c40b84f9a2f527a9db2519f5e88211f263d243ef1a4bcabba12e410e4b048c29,LLCFZVGMCMOECJ-YFKPBYRVSA-N,-,-,No Match,LLCFZVGMCMOECJ-YFKPBYRVSA-N,-,-,No Match,LLCFZVGMCMOECJ-UHFFFAOYSA-N,-,-,No Match
all_nucleic94.lib_DC3_sybyl.mol2,DC3,dbbe338793c469d0579503247ddb161079d16e74140480b1724b27c180473506,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-SHYZEUOFSA-N,10786688,-,Compound_10786688,FRWAMXAZRDARTN-UHFFFAOYSA-N,85267528,-,Compound_85267528
aminont14ipq.lib_NASN_sybyl.mol2,NASN,4f38309d27ab180e842d0e50a0f9acdb4c6d71b50baf934b4d73e625efdf950b,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-VKHMYHEASA-O,-,-,No Match,VWRJRJWXZDYDCA-UHFFFAOYSA-O,-,-,No Match
all_modrna08.lib_5DU_sybyl.mol2,5DU,389c8d4495c9d1e393a10fb368758f8b321b9e9768d544cc56da40ddf4e96672,YRTCPPUYJMXPSQ-PNHWDRBUSA-N,-,-,No Match,YRTCPPUYJMXPSQ-PNHWDRBUSA-N,-,-,No Match,YRTCPPUYJMXPSQ-UHFFFAOYSA-N,-,-,No Match
all_amino94.nmr.lib_GLY_sybyl.mol2,GLY,21a7fd80ae81ace3cdb7885117c8f0ca11047d3a77abc3f3c2be3707820794aa,SXXPPKXQWLKDIE-UHFFFAOYSA-N,12452101,-,2-oxoethylazanide,SXXPPKXQWLKDIE-UHFFFAOYSA-N,12452101,-,2-oxoethylazanide,SXXPPKXQWLKDIE-UHFFFAOYSA-N,12452101,-,2-oxoethylazanide
RNA_CI.lib_RC_sybyl.mol2,RC,7052a33329f7939529eddf94716a1cd06de3275a278c58048496eeaf6be7bd84,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-XVFCMESISA-N,-,-,No Match,HDRBRFAOJXGRGI-UHFFFAOYSA-N,-,-,No Match
parmBSC0.lib_DCN_sybyl.mol2,DCN,6aec7b7823b19d309f3c91e715e9e57b11b43f43bd446fc18f0b97c6813b8ec1,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-SHYZEUOFSA-N,13711,CHEBI:15698,2'-deoxycytidine,CKTSBUTUHBMZGZ-UHFFFAOYSA-N,637,-,Cytosine deoxyribonucleoside
aminont19ipq_0.9.lib_NCYM_sybyl.mol2,NCYM,b314924963e95fbfa090bda03861878bbb3d8179d424c8c90f3f29733d74e1ef,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-GSVOUGTGSA-O,-,-,No Match,FNVSKOYNRWVPKU-UHFFFAOYSA-O,-,-,No Match
all_prot_nucleic10.lib_UE_sybyl.mol2,UE,ece11c35e9ed419752eab562d35f00beb760517d08efe6d6bfda9e09ea0c27ec,LMCCQMRFAPYYEG-XVFCMESISA-N,-,-,No Match,LMCCQMRFAPYYEG-XVFCMESISA-N,-,-,No Match,LMCCQMRFAPYYEG-UHFFFAOYSA-N,-,-,No Match
aminoct15ipq_10.0.lib_CMET_sybyl.mol2,CMET,0293a9abdc8b34808ddbb0b8de3183c554d4991347c9c4b7e00b38553aadd1c9,ITNLMVLBOACFLC-BYPYZUCNSA-N,-,-,No Match,ITNLMVLBOACFLC-BYPYZUCNSA-N,-,-,No Match,ITNLMVLBOACFLC-UHFFFAOYSA-N,-,-,No Match
nab.lib_DTN_sybyl.mol2,DTN,f2a147e35756ba55474a9c89ae3985e6338c99e96d5bb704955ba2d803c0cbc1,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-XLPZGREQSA-N,5789,CHEBI:17748,thymidine,IQFYYKKMVGJFEH-UHFFFAOYSA-N,1134,CHEBI:188725,DTXSID20936337
aminont19ipq_0.9_vac.lib_NHIE_sybyl.mol2,NHIE,4350c6e2e1d47bea902f82012462849ab3c182915b5e945754567b958b0f8d15,DGNSPXLXWHVKNK-YFKPBYRVSA-O,-,-,No Match,DGNSPXLXWHVKNK-YFKPBYRVSA-O,-,-,No Match,DGNSPXLXWHVKNK-UHFFFAOYSA-O,-,-,No Match
parmBSC1.lib_DGN_sybyl.mol2,DGN,4387cd319144d4e7bda273600e3f54b9ca33216cf7d73881c0b392d529bca040,YKBGVTZYEHREMT-KVQBGUIXSA-N,187790,-,"2-amino-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",YKBGVTZYEHREMT-KVQBGUIXSA-N,187790,-,"2-amino-9-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",YKBGVTZYEHREMT-UHFFFAOYSA-N,638,-,2-amino-9-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one
all_aminoct94.lib_NHE_sybyl.mol2,NHE,bed6e39abe1fa633520352aa25a178712639dcf1dab30575e338955e711ebaae,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical,MDFFNEOEWAXZRQ-UHFFFAOYSA-N,123329,CHEBI:29318,Amino radical
RNA.YIL.lib_RGN_sybyl.mol2,RGN,6ef51adfbf7d5cc24e860f87327d171dc64880702375cdf03fc8dd4b433a7fc6,NYHBQMYGNKIUIF-UUOKFMHZSA-N,6802,-,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",NYHBQMYGNKIUIF-UUOKFMHZSA-N,6802,-,"2-amino-9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-3H-purin-6-one",NYHBQMYGNKIUIF-UHFFFAOYSA-N,765,-,"InChI=1/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19"
aminoct15ipq-vac_10.0.lib_CHIP_sybyl.mol2,CHIP,d7b8baa1e249519c1929a4ead234f417b88e8bbba3ec36462ac2318b5127ca9c,IFYOWBPDEQIXNB-YFKPBYRVSA-N,-,-,No Match,IFYOWBPDEQIXNB-YFKPBYRVSA-N,-,-,No Match,IFYOWBPDEQIXNB-UHFFFAOYSA-N,-,-,No Match
uni_aminont03.lib_NASN_sybyl.mol2,NASN,8db845d9835b94d075872d42d365c963526a2f9d10f9e65f7f9c0a8557fbfbf1,BRFCAGUELJKWSN-VKHMYHEASA-O,-,-,No Match,BRFCAGUELJKWSN-VKHMYHEASA-O,-,-,No Match,BRFCAGUELJKWSN-UHFFFAOYSA-O,-,-,No Match
all_aminont94ildn.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-YFKPBYRVSA-O,-,-,No Match,JFGCYBKUBGROOB-UHFFFAOYSA-O,-,-,No Match
amino19ipq_0.9_vac.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
amberdyes.lib_C2C_sybyl.mol2,C2C,7227cdf64039bfb6a3d5389280ecd8f659e41648fba60d539cc57832131705f5,LPAFONBKVDPOGX-NTSWFWBYSA-N,-,-,No Match,LPAFONBKVDPOGX-NTSWFWBYSA-N,-,-,No Match,LPAFONBKVDPOGX-UHFFFAOYSA-N,-,-,No Match
all_aminoAM1.lib_ASN_sybyl.mol2,ASN,c2998ba0c5a1425deef97897fa527e6622ece48e69c96d01afc01dc3cde8ba72,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-VKHMYHEASA-N,-,-,No Match,FWIKLAHZHXHXAK-UHFFFAOYSA-N,-,-,No Match
GLYCAM_aminont_06j_12SB.lib_NOLP_sybyl.mol2,NOLP,c6f7b0b1020359c3b1f75316fcd9bb7250be114199fc52c302ece3b741df667e,QKMXHXDVIIYHCJ-CRCLSJGQSA-O,-,-,No Match,QKMXHXDVIIYHCJ-CRCLSJGQSA-O,-,-,No Match,QKMXHXDVIIYHCJ-UHFFFAOYSA-O,-,-,No Match
phosaa14SB.lib_T1P_sybyl.mol2,T1P,3031fc98d800b97f70db8678a52b179645bc0fd0c5f89f6b64099a851fd182bf,VTXXKNLCUXJSGP-QWWZWVQMSA-N,-,-,No Match,VTXXKNLCUXJSGP-QWWZWVQMSA-N,-,-,No Match,VTXXKNLCUXJSGP-UHFFFAOYSA-N,-,-,No Match
amberdyes.lib_C3C_sybyl.mol2,C3C,9568c0f8fd7f66583afdeb24c9116e7c3d80ca859d5e7d34bfbde768cf77ac30,DGJJHWJZTVXAFK-VHSXEESVSA-N,-,-,No Match,DGJJHWJZTVXAFK-VHSXEESVSA-N,-,-,No Match,DGJJHWJZTVXAFK-UHFFFAOYSA-N,-,-,No Match
aminont15ipq_10.0.lib_NALA_sybyl.mol2,NALA,108bb559bd0d9dd14ee8daf9fc3199c3a674d4294ae610de6a2e1de7f59c4e7c,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-VKHMYHEASA-O,-,-,No Match,UAVFCYBJMKCBAU-UHFFFAOYSA-O,-,-,No Match
all_aminoPM3.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,OVMHFBBIKPRVHF-YFKPBYRVSA-N,-,-,No Match,OVMHFBBIKPRVHF-YFKPBYRVSA-N,-,-,No Match,OVMHFBBIKPRVHF-UHFFFAOYSA-N,-,-,No Match
RNA_CI.lib_RC3_sybyl.mol2,RC3,098c9305fadbd4df0ddbf45ee20f7dd7dcaa3561b9b683777f40916d2964e8fc,MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-XVFCMESISA-N,92021581,-,"[(2R,3S,4R,5R)-5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium",MQPGMEAABWPBIZ-UHFFFAOYSA-N,148388749,-,"[5-(4-amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
aminoct19ipq_0.9.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-REOHCLBHSA-N,-,-,No Match,OZFCSRUCKWAGON-UHFFFAOYSA-N,-,-,No Match
amino12.lib_ALA_sybyl.mol2,ALA,f58096c3351af72f22fdefac0c70bd8f2ae5b3dc590fbde80234e9ee9cf86c58,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-VKHMYHEASA-N,57465493,-,Compound_57465493,YJEDTGAFJJIOGN-UHFFFAOYSA-N,57450536,-,Compound_57450536
all_nucleic94.nmr.lib_RU3_sybyl.mol2,RU3,2de69f7f5dc282446ec6de5adeaeb261950134ee0f27a00314ac3cec5e074ab1,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-UHFFFAOYSA-N,148569750,-,"[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
ff-nucleic-OL21.lib_DA5_sybyl.mol2,DA5,7a12d3957bd231c3fc9544af508cc114e56294940bac6dd4fc3420f252e840fd,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-RRKCRQDMSA-N,-,-,No Match,PXIYTYNDFZFFMG-UHFFFAOYSA-N,-,-,No Match
all_aminoAM1.lib_VAL_sybyl.mol2,VAL,a5cb22a6747cfb3fd03a7788d1fd652c97e68dd36b1967e70ae081e556454289,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-RXMQYKEDSA-N,57449482,-,Compound_57449482,FZIJTYBEVBWHPK-UHFFFAOYSA-N,57449326,-,Compound_57449326
aminoct12.lib_CTYR_sybyl.mol2,CTYR,150a7e27732ed78b201f82418faf55e0a20ca1e2e75a5cda6e201506effba9f8,RCPAXAUMUCNDSO-QMMMGPOBSA-N,-,-,No Match,RCPAXAUMUCNDSO-QMMMGPOBSA-N,-,-,No Match,RCPAXAUMUCNDSO-UHFFFAOYSA-N,-,-,No Match
all_modrna08.lib_5HU_sybyl.mol2,5HU,bc15a6d1e42afad9dc2c6f09b7e84974a5bd2a07e9dc821fa0608e7474ebf9b4,ATCPEWPOLUTQEU-UAKXSSHOSA-N,-,-,No Match,ATCPEWPOLUTQEU-UAKXSSHOSA-N,-,-,No Match,ATCPEWPOLUTQEU-UHFFFAOYSA-N,-,-,No Match
residues.RNA.parmCHI_YIL.bsc.lib_U3_sybyl.mol2,U3,d17227796ec9a0b313e51727ed2b5e5a9474a406a04c2c4995c278a767441caf,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-XVFCMESISA-N,16131853,-,2ylc,RIVPPCOLPGTZFL-UHFFFAOYSA-N,148569750,-,"[5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-oxido-oxophosphanium"
amino19ipq_0.9.lib_ARG_sybyl.mol2,ARG,d79c3894d21829fa0ae8ca1c3706bcd23c6f49ea75809ba10f96272acacd7d73,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-UHFFFAOYSA-N,-,-,No Match
residues.RNA.parmCHI_YIL.bsc.lib_AN_sybyl.mol2,AN,4e445988f62963e8193b8f6cbc343fc7757f7503fa4fa9f58a91e10886b7e12e,OIRDTQYFTABQOQ-KQYNXXCUSA-N,60961,CHEBI:16335,adenosine,OIRDTQYFTABQOQ-KQYNXXCUSA-N,60961,CHEBI:16335,adenosine,OIRDTQYFTABQOQ-UHFFFAOYSA-N,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
amino19ipq_0.9_vac.lib_ARG_sybyl.mol2,ARG,d79c3894d21829fa0ae8ca1c3706bcd23c6f49ea75809ba10f96272acacd7d73,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-YFKPBYRVSA-N,-,-,No Match,GCNYQPDQBNSQDS-UHFFFAOYSA-N,-,-,No Match
